dataset_use_id,paper_id,task_id,dataset_id,paper_file,db_title,original_db_title,db_description,db_link
dataset_use_fd6180ef9165,paper_7f27ce8916be,task_5cdb3d3479b6,dataset_c3188df45741,72_Establishing baselines for generative discovery of inorganic crystals.pdf,Alexandria Database,Alexandria Database,"A large-scale computational database containing over 4.5 million DFT-relaxed inorganic crystal structures, including many not present in the Materials Project. Used in this work to extend training sets for generative models (e.g., MatterGen and CrystaLLM) to improve stability rates, and as an additional external source for novelty evaluation (i.e., checking whether generated materials appear in Alexandria beyond MP).",https://alexandria.chem.umn.edu
dataset_use_382c160699ed,paper_7f27ce8916be,task_5cdb3d3479b6,dataset_db3b359f185a,72_Establishing baselines for generative discovery of inorganic crystals.pdf,MP-20 Dataset,MP-20 Dataset,"A curated subset of the Materials Project containing 45,231 stable (convex hull–stable) inorganic crystal structures, used as the standard training dataset for all four evaluated generative models (CrystaLLM, FTCP, CDVAE, MatterGen) to ensure consistent benchmarking; also used to train the CGCNN band gap and bulk modulus predictors and the CHGNet interatomic potential.",https://doi.org/10.1039/d5mh00010f
dataset_use_fe438a9ef9ff,paper_da833d40a902,task_327a40f105df,dataset_d8f086677598,75_Periodic Materials Generation using Text-Guided Joint Diffusion Model.pdf,Perov-5,Perov-5,"A dataset of 18,928 perovskite materials, each containing exactly 5 atoms in the unit cell and represented as ABX₃ stoichiometries. Structures are derived from quantum mechanical simulations and correspond to local energy minima; most are hypothetical. Used in this paper for both Crystal Structure Prediction (CSP) and Random Material Generation (Gen) tasks — specifically to train and evaluate TGDMat’s ability to generate structures matching textual prompts (e.g., chemical formula, space group 227, cubic system) and to benchmark validity, coverage, and property statistics.",https://doi.org/10.1039/C2EE22462J
dataset_use_14566cd30a55,paper_da833d40a902,task_327a40f105df,dataset_353a5bb6bf50,75_Periodic Materials Generation using Text-Guided Joint Diffusion Model.pdf,Carbon-24,Carbon-24,"A dataset of 10,153 carbon-only crystal structures, with 6–24 atoms per unit cell, generated via ab initio random structure searching (AIRSS) at 10 GPa. All structures are at local energy minima and share identical composition but vary in geometry. Used in this paper for CSP and Gen tasks to evaluate TGDMat’s text-guided generation fidelity — especially for matching prompts specifying elemental identity (C), crystal system (e.g., orthorhombic), space group number (e.g., 62), and formation energy sign — and to assess structural validity and coverage metrics.",https://www.materialscloud.org/archive/2020.0026/v1
dataset_use_7bca3e7ea62f,paper_da833d40a902,task_327a40f105df,dataset_c1788908f106,75_Periodic Materials Generation using Text-Guided Joint Diffusion Model.pdf,MP-20,MP-20,"A subset of 45,231 materials curated from the Materials Project database, each with ≤20 atoms per unit cell and covering diverse chemistries and crystal systems. Includes experimentally known and globally stable inorganic compounds. Used in this paper as the most realistic benchmark for Gen and CSP tasks — to test TGDMat’s ability to generate synthetically plausible structures matching detailed textual prompts (e.g., 'La(NiGe)₂', tetragonal, space group 138, negative formation energy) and to measure correctness against ground-truth global features (formula, space group, band gap).",https://materialsproject.org
dataset_use_32da26b8be7d,paper_e6f9fa1fe07e,task_3a66a72bd70b,dataset_d8f086677598,76_A Periodic Bayesian Flow for Material Generation.pdf,Perov-5,Perov-5,"A dataset of 18,928 perovskite crystals sharing the ABX3 chemical formula, each with exactly 5 atoms in the unit cell. It is used in this paper to evaluate both ab initio crystal generation and stable structure prediction tasks, serving as a benchmark for model performance on chemically homogeneous, structurally similar materials.",https://doi.org/10.1039/C2EE22746F
dataset_use_4f4ac4009505,paper_e6f9fa1fe07e,task_3a66a72bd70b,dataset_353a5bb6bf50,76_A Periodic Bayesian Flow for Material Generation.pdf,Carbon-24,Carbon-24,"A dataset containing 10,153 carbon-only crystals with unit cells ranging from 6 to 24 atoms. It is used exclusively for ab initio generation evaluation to test the model's ability to generate diverse, stable all-carbon structures without compositional constraints, providing a challenging benchmark for structural diversity and validity.",https://doi.org/10.1038/s41524-020-00442-0
dataset_use_cbf031f71234,paper_e6f9fa1fe07e,task_3a66a72bd70b,dataset_c1788908f106,76_A Periodic Bayesian Flow for Material Generation.pdf,MP-20,MP-20,"A subset of 45,231 stable inorganic materials selected from the Materials Project database, limited to crystals with at most 20 atoms per unit cell and including experimentally verified compounds. It is used for both ab initio generation and stable structure prediction tasks, and is central to the paper’s efficiency experiments (e.g., 200× speedup claim) and ablation studies.",https://materialsproject.org/
dataset_use_b08529e71d19,paper_e6f9fa1fe07e,task_3a66a72bd70b,dataset_8b55ac6b7bf5,76_A Periodic Bayesian Flow for Material Generation.pdf,MPTS-52,MPTS-52,"A more challenging extension of MP-20 containing 40,476 crystals with up to 52 atoms per unit cell. It is used to evaluate robustness and scalability of CrysBFN on larger, more complex crystal structures, specifically for the stable structure prediction task where it achieves a 20.52% match rate.",https://doi.org/10.48550/arXiv.2309.12345
dataset_use_e8ba83e4d8ff,paper_bbc5660ef5b1,task_b7e91922ce39,dataset_3521c65599d4,77_Accelerating crystal structure search through active learning with neural networks for rapid relaxations.pdf,DepositeOnce dataset for 'Accelerating crystal structure search through active learning',DepositeOnce dataset for 'Accelerating crystal structure search through active learning',"This dataset contains the initial and final candidate pools, validated structures, generated training data (energies, forces, and stress computed via DFT), and trained neural network ensembles from the last iteration of the active learning cycles. It supports the core task by providing the experimentally and computationally generated labeled data needed to train and validate the neural network force fields used for rapid, uncertainty-guided structure relaxation and low-energy candidate selection.",https://doi.org/10.14279/depositonce-2100896
dataset_use_d852695650a3,paper_bbc5660ef5b1,task_b7e91922ce39,dataset_d55b16e3041b,77_Accelerating crystal structure search through active learning with neural networks for rapid relaxations.pdf,Materials Project,Materials Project,"A public database of computed materials properties containing pre-relaxed, stable crystal structures and their DFT-computed energies (e.g., MP-149 for Si16, MP-2534 for Ga8As8, MP-22862 for Na8Cl8, MP-1143 for Al4O6, MP-971662 for Si46, MP-2254 for Al16O24). In this paper, it serves two roles: (1) as a source of ground-truth target structures (global and low-energy local minima) to evaluate whether the method successfully discovers known stable configurations; and (2) as a reference for comparing predicted low-energy structures against established benchmarks during post-validation analysis.",https://materialsproject.org
dataset_use_b5a9ae77da26,paper_a180fe31f190,task_89cc0e5401c9,dataset_442ba3028adf,78_Exploration of crystal chemical space using text-guided generative artificial intelligence.pdf,Materials Project (MP-40 dataset),Materials Project (MP-40 dataset),"A curated collection of 32,525 experimentally observed inorganic crystal structures (version 2023.11.01), each with ≤40 atoms in the primitive unit cell, energy above convex hull < 0.25 eV/atom, cell lengths ≤20 Å, and excluding gaseous elements (e.g., H₂, O₂). Used to train and evaluate Chemeleon’s diffusion model and Crystal CLIP contrastive learning framework; provides ground-truth structural data (lattice vectors, atom types, coordinates), composition, crystal system, and thermodynamic stability metrics. Serves as the primary source for learning structure–composition–text alignments and validating generated candidates against known materials.",https://doi.org/10.5281/zenodo.15090949
dataset_use_441f7f13aca6,paper_a180fe31f190,task_89cc0e5401c9,dataset_db3b359f185a,78_Exploration of crystal chemical space using text-guided generative artificial intelligence.pdf,MP-20 dataset,MP-20 dataset,"A subset of the Materials Project database used specifically for benchmarking crystal structure prediction (CSP) performance. Employed to enable direct comparison of Chemeleon against state-of-the-art CSP models (e.g., DiffCSP, FlowMM) on composition matching and structure reconstruction accuracy, supporting evaluation of Chemeleon’s dual capability in text-guided generation and CSP-oriented tasks.",None
dataset_use_63b9290477ed,paper_3134544b5260,task_89aedb3b34c2,dataset_14bfacb8833b,79_Inverse design of promising electrocatalysts for CO2 reduction via generative models and bird swarm algorithm.pdf,GASpy database,GASpy database,"A database of catalyst surfaces created by Tran et al., containing diverse surface structures used to pretrain the CDVAE generative model; it provides the structural foundation for generating new alloy surfaces and serves as the training data for both the CDVAE and the supervised DimeNet++ models predicting ΔECO and ΔEH, enabling property-guided inverse design of CO2RR-active surfaces.",None
dataset_use_8cd5ab05b786,paper_3134544b5260,task_89aedb3b34c2,dataset_9ef2650871dc,79_Inverse design of promising electrocatalysts for CO2 reduction via generative models and bird swarm algorithm.pdf,OQMD dataset,OQMD dataset,"The Open Quantum Materials Database, used to train the MEGNet model for predicting formation energy (Ef); this dataset provides thermodynamically stable inorganic compound structures and energies, allowing the framework to evaluate and filter generated surfaces for thermodynamic stability without performing costly DFT calculations.",https://oqmd.org/
dataset_use_a2007df7ac7e,paper_3134544b5260,task_89aedb3b34c2,dataset_acef662c5978,79_Inverse design of promising electrocatalysts for CO2 reduction via generative models and bird swarm algorithm.pdf,Generated_surfaces (Figshare dataset),Generated_surfaces (Figshare dataset),"A curated collection of 110 DFT-validated alloy surface structures generated by MAGECS and screened for CO2RR activity, selectivity, and stability; it contains DFT-calculated ΔECO, ΔEH, and formation energies, and was used to benchmark ML model accuracy and support experimental validation—serving as the final candidate set for synthesis and characterization.",https://figshare.com/articles/dataset/Generated_surfaces/2798653161
dataset_use_6d6027e3bf2b,paper_9d57a362a1e1,task_0266d33df999,dataset_2ea450edb83a,80_Inverse design of catalytic active sites via interpretable topology-based deep generative models.pdf,IrPdPtRhRu HEA *OH Adsorption Dataset,IrPdPtRhRu HEA *OH Adsorption Dataset,"A DFT-calculated dataset of 1159 labeled adsorption configurations, each representing a *OH adsorbed bridge site on various Miller-index facets ((111), (100), (110), (211), (532)) of IrPdPtRhRu high-entropy alloys; includes Cartesian coordinates of relaxed surface structures, elemental identities of bridge atoms and first/second-nearest neighbors, and relative *OH adsorption energies (ΔE_OH − ΔE_OH,Pt(111)) used to train and validate the PGH-VAEs model for inverse design and property prediction.",https://zenodo.org/records/15266141
dataset_use_490ee155fc88,paper_9d57a362a1e1,task_0266d33df999,dataset_4afb1290843c,80_Inverse design of catalytic active sites via interpretable topology-based deep generative models.pdf,Semi-supervised Expanded *OH Adsorption Dataset,Semi-supervised Expanded *OH Adsorption Dataset,"An augmented dataset of 4636 total samples, comprising the original 1159 DFT-labeled structures plus 3477 pseudo-labeled structures generated by modifying atomic species in averaged DFT-optimized Cartesian coordinates and predicting their *OH adsorption energies using a Gradient Boosted Regression (GBR) model trained on PGH-derived topological features; used exclusively for training the PGH-VAEs generative model while preserving original DFT data for unbiased evaluation.",https://zenodo.org/records/15266141
dataset_use_9fb07dd820a7,paper_48b9079a14dc,task_6e54abb27401,dataset_1e96eaecb5a3,81_Automating alloy design and discovery with physics-aware multimodal multiagent AI.pdf,NbMo alloy system computational dataset,NbMo alloy system computational dataset,"A custom-generated dataset comprising atomistic simulation results for Nb–Mo binary alloys across Nb concentrations (0–100% in 20% intervals), including computed elastic constants, surface energies, unstable stacking fault energies, differential displacement maps for screw dislocations, and Peierls barrier distributions obtained via nudged elastic band (NEB) simulations using a moment tensor potential; used to train and validate the multiagent system’s ability to predict ductility index (D = KIe/KIc), classify ductile vs. brittle behavior, and discover correlations between energy landscape statistics (e.g., SD of potential energy change) and mechanical performance.",https://github.com/lamm-mit/AtomAgents
dataset_use_1b8f5b197b2e,paper_48b9079a14dc,task_6e54abb27401,dataset_2ad9871c393d,81_Automating alloy design and discovery with physics-aware multimodal multiagent AI.pdf,Tungsten (W) screw dislocation dataset with EAM potentials,Tungsten (W) screw dislocation dataset with EAM potentials,"A curated set of atomistic simulation outputs for body-centered cubic tungsten under two Embedded Atom Method (EAM) potentials—Zhou–Johnson (W_Zhou04.eam.alloy) and Marinica (w_eam4.fs)—including relaxed dislocated structures, pristine lattice references, and generated differential displacement (DD) maps; used to support multimodal image-based classification of polarized vs. unpolarized screw dislocation core structures and benchmark the AI agent’s visual reasoning capability in defect analysis.",https://github.com/lamm-mit/AtomAgents
dataset_use_5d12dfc8e6da,paper_44a48ad7f0fe,task_1beb1a89afc8,dataset_d55b16e3041b,82_Deep reinforcement learning for inverse inorganic materials design.pdf,Materials Project,Materials Project,"A high-throughput quantum-mechanics-derived database containing crystal structures and computed properties (formation energy, band gap, bulk modulus, shear modulus) for over 100,000 inorganic compounds. In this paper, a preprocessed subset of 22,555 oxide compounds (for formation energy and band gap) and 9,888 oxides (for bulk/shear modulus) was used to train both the RL generator models (via pretraining for PGN) and the supervised property predictor models (Roost for properties; random forest for synthesis temperatures). It directly supports the task by providing ground-truth property labels needed to compute rewards during RL training and to evaluate generated compositions.",https://materialsproject.org
dataset_use_ff18f129af28,paper_44a48ad7f0fe,task_1beb1a89afc8,dataset_b1d76b106c72,82_Deep reinforcement learning for inverse inorganic materials design.pdf,Text-mined Inorganic Solid-State Synthesis Database,Text-mined Inorganic Solid-State Synthesis Database,"A publicly released dataset of inorganic solid-state synthesis recipes, text-mined from scientific literature using NLP and rule-based extraction, containing experimentally reported calcination and sintering temperatures. After preprocessing (filtering to 200–2000 °C, averaging repeated entries, selecting final heating steps), it yielded 12,228 calcination and 12,296 sintering temperature records—exclusively for oxides. This dataset was used to train the synthesis-condition predictor models (random forest with Magpie features), enabling reward assignment for synthesis objectives during RL training and evaluation.",https://doi.org/10.1038/s41524-024-01474-5
dataset_use_89e96efd9718,paper_9535637b3a22,task_ac432e5b3a0f,dataset_d8f086677598,84_Kinetic Langevin Diffusion for Crystalline Materials Generation.pdf,PEROV-5,PEROV-5,"A dataset of perovskite materials (ABX3) with exactly 5 atoms per unit cell, all sharing the same crystal structure but differing in chemical composition. It contains 18,928 samples and is used to evaluate Crystal Structure Prediction (CSP) performance—specifically for conditional generation of fractional coordinates and lattice parameters given fixed atomic composition—and to benchmark model robustness on a structurally homogeneous yet compositionally diverse subset of crystalline materials.",https://doi.org/10.1039/C2EE22746D
dataset_use_73adbad72626,paper_9535637b3a22,task_ac432e5b3a0f,dataset_c1788908f106,84_Kinetic Langevin Diffusion for Crystalline Materials Generation.pdf,MP-20,MP-20,"A subset of the Materials Project database containing experimentally stable crystalline materials with at most 20 atoms per unit cell. It includes 45,231 samples and is used for both Crystal Structure Prediction (CSP) and De-novo Generation (DNG) tasks: for CSP, it trains and evaluates conditional models p(f, l | a); for DNG, it trains unconditional generative models p(f, l, a), and generated samples are assessed for stability, RMSD, and energy above the convex hull using MATTERGEN’s pipeline and MatterSim-v1-1M.",https://materialsproject.org
dataset_use_6742a9308e45,paper_9535637b3a22,task_ac432e5b3a0f,dataset_8b55ac6b7bf5,84_Kinetic Langevin Diffusion for Crystalline Materials Generation.pdf,MPTS-52,MPTS-52,"Another Materials Project-derived dataset containing crystalline materials with up to 52 atoms per unit cell (40,476 samples), designed to test scalability and generalization on larger, more complex unit cells. It supports both CSP and DNG evaluation—particularly stressing the model’s ability to handle high-atom-count systems while preserving symmetry-aware diffusion dynamics—and is used to measure match rate (MR) and RMSE in CSP and stability metrics in DNG.",https://materialsproject.org
dataset_use_532304087d22,paper_9535637b3a22,task_ac432e5b3a0f,dataset_353a5bb6bf50,84_Kinetic Langevin Diffusion for Crystalline Materials Generation.pdf,CARBON-24,CARBON-24,"A dataset of carbon-only crystalline materials with 6–24 atoms per unit cell (10,153 samples), sourced from AirSS random structure searches. It is used to assess CSP performance in a one-to-many compositional setting (where multiple distinct structures satisfy the same C_n formula), enabling evaluation of model diversity and robustness under compositional degeneracy; results are reported for both @1 (best-of-1) and @20 (best-of-20) sampling protocols.",https://doi.org/10.24435/materialscloud:2020.0026/v1
dataset_use_8694b2c28b01,paper_64e63ef16f68,task_f62838778e4c,dataset_c103a7259773,85_WyckoffDiff -- A Generative Diffusion Model for Crystal Symmetry.pdf,Wang-Botti-Marques (WBM) dataset,WBM dataset,"A dataset of 257,000 crystalline materials created by element substitution in structures from the Materials Project; used as the primary training and evaluation set for WYCKOFFDIFF. It provides protostructure-level representations (space group, Wyckoff positions, elemental assignments) required to train the discrete diffusion model to generate symmetry-respecting protostructures and to compute metrics like Fréchet Wrenformer Distance (FWD), novelty, and uniqueness.",https://doi.org/10.1038/s41524-020-00481-6
dataset_use_c597e2abe052,paper_64e63ef16f68,task_f62838778e4c,dataset_d55b16e3041b,85_WyckoffDiff -- A Generative Diffusion Model for Crystal Symmetry.pdf,Materials Project,Materials Project (MP),A publicly accessible database of computed crystal structures and properties; used jointly with WBM to construct the reference convex hull of thermodynamic stability for evaluating generated materials. Its structures provide ground-truth formation energies and phase diagrams against which the stability (energy above hull) of WYCKOFFDIFF-generated protostructures is benchmarked after realization and DFT validation.,https://materialsproject.org
dataset_use_5120764c6f67,paper_64e63ef16f68,task_f62838778e4c,dataset_99d3955cd48c,85_WyckoffDiff -- A Generative Diffusion Model for Crystal Symmetry.pdf,Carbon24,Carbon24,"A specialized dataset containing 24 carbon allotropes at 10 GPa, used for an additional ablation experiment to test generalization beyond multi-element systems. It contains only carbon-based structures, enabling evaluation of prototype-level novelty and model robustness on a single-element, high-symmetry system — supporting the task of assessing whether WYCKOFFDIFF can generate structurally novel protostructures even under extreme compositional constraints.",https://archive.materialscloud.org/record/2020.0026/v1
dataset_use_cd467f20e406,paper_e3d973206f20,task_290b84374dd5,dataset_d8f086677598,86_Open Materials Generation with Stochastic Interpolants.pdf,perov-5,perov-5,"A dataset of 18,928 perovskite crystal structures, each containing exactly five atoms per unit cell, with variation only in lattice lengths and atomic types; used to benchmark Crystal Structure Prediction performance by evaluating match rate and RMSE between generated and known structures for fixed compositions.",https://doi.org/10.1039/C2EE22341D
dataset_use_744685cb9af1,paper_e3d973206f20,task_290b84374dd5,dataset_c1788908f106,86_Open Materials Generation with Stochastic Interpolants.pdf,MP-20,MP-20,"A subset of the Materials Project database containing 45,231 crystal structures with up to 20 atoms per unit cell; used for both Crystal Structure Prediction and de novo generation benchmarks, including match rate, validity, coverage, property distribution fidelity (density, Nary, coordination number), and S.U.N. (stable, unique, novel) rates after DFT relaxation.",https://doi.org/10.1063/1.4812323
dataset_use_0be0e8f32970,paper_e3d973206f20,task_290b84374dd5,dataset_8b55ac6b7bf5,86_Open Materials Generation with Stochastic Interpolants.pdf,MPTS-52,MPTS-52,"A chronological time-split variant of the Materials Project with 40,476 structures containing up to 52 atoms per unit cell, designed to be more challenging for learning due to increased structural complexity and temporal distribution shift; used to evaluate generalization in Crystal Structure Prediction under difficult conditions.",https://doi.org/10.21105/joss.05618
dataset_use_85cfb73044bd,paper_e3d973206f20,task_290b84374dd5,dataset_c1f82db1f017,86_Open Materials Generation with Stochastic Interpolants.pdf,Alex-MP-20,Alex-MP-20,"A large-scale hybrid dataset combining 675,204 structures from the Alexandria database and MP-20, filtered to ≤20 atoms per unit cell and split 80-10-10; used to establish the first Crystal Structure Prediction baseline for high-capacity generative models and assess scalability and robustness on a massive, diverse materials corpus.",https://doi.org/10.1038/s41597-022-01177-w
dataset_use_bd5b67a64eca,paper_ccdb446147b0,task_773fb9153c6d,dataset_d55b16e3041b,87_Crystal structure prediction with host-guided inpainting generation and foundation potentials.pdf,Materials Project,Materials Project,"A publicly available database containing over 100,000 DFT-calculated crystal structures with associated energies, space groups, and structural metadata. In this paper, it is used to (1) train the SE(3)-equivariant GNN score model via denoising score matching on structures with energy above hull ≤ 0.1 eV; (2) provide reference phase diagrams for computing decomposition energies (Ed); and (3) serve as the ground-truth source for evaluating symmetry success rates, RDFs, and local coordination environments during model validation and benchmarking.",https://materialsproject.org
dataset_use_056d3fc91d80,paper_ccdb446147b0,task_773fb9153c6d,dataset_cbcbd4e23e4d,87_Crystal structure prediction with host-guided inpainting generation and foundation potentials.pdf,Alexandria,Alexandria,"A large-scale materials database built from high-throughput DFT calculations, covering diverse inorganic compounds and extended structures. The paper mentions it as a training resource used by MatterGen (a related baseline model), and while CHGGen itself is trained on Materials Project, Alexandria is cited contextually as part of the broader ecosystem of foundational datasets supporting GNN-based diffusion models for CSP — however, the text does not state that CHGGen directly uses Alexandria for training or evaluation. Therefore, per extraction rules, it is excluded.",None
dataset_use_cdbd5419dbbd,paper_806c2a7d6a1e,task_70569589bf05,dataset_c1788908f106,88_Massive discovery of crystal structures across dimensionalities by leveraging vector quantization.pdf,MP-20,MP-20,"A curated subset of the Materials Project database containing 45,231 stable inorganic crystals with ≤20 atoms per unit cell, selected for training and benchmarking crystal generative models; used in this paper to train VQCrystal for 3D material discovery, evaluate reconstruction accuracy (match rate, RMS), validate generated structures against known entries, and perform property-targeted inverse design (e.g., bandgap and formation energy filtering).",https://github.com/txie-93/cdvae
dataset_use_32a9c88b9fbf,paper_806c2a7d6a1e,task_70569589bf05,dataset_d8f086677598,88_Massive discovery of crystal structures across dimensionalities by leveraging vector quantization.pdf,Perov-5,Perov-5,"A dataset of 18,928 perovskite crystal structures, each containing exactly five atoms per unit cell, derived from the Materials Project; used in this paper to benchmark VQCrystal’s structural reconstruction fidelity (e.g., 95.60% match rate, 0.0438 Å RMS) and interpretability (e.g., probing local latent encoding of atomic identity and position in ABX₃ frameworks).",https://github.com/txie-93/cdvae
dataset_use_09e18be4f51c,paper_806c2a7d6a1e,task_70569589bf05,dataset_353a5bb6bf50,88_Massive discovery of crystal structures across dimensionalities by leveraging vector quantization.pdf,Carbon-24,Carbon-24,"A dataset of 10,153 carbon-based crystal structures with 6–24 atoms per unit cell, compiled from computational sources including ab initio random structure searching; used in this paper to evaluate VQCrystal’s generalization across elemental systems and structural diversity (e.g., 70.03% match rate, superior Fréchet distance of 0.515 vs. baselines), and assess validity metrics like force and composition validity.",https://github.com/txie-93/cdvae
dataset_use_fa64649cb44d,paper_806c2a7d6a1e,task_70569589bf05,dataset_68145cf04333,88_Massive discovery of crystal structures across dimensionalities by leveraging vector quantization.pdf,C2DB,C2DB,"The Computational 2D Materials Database, containing 3,521 experimentally and computationally validated 2D materials; used in this paper to train a dedicated VQCrystal model for 2D crystal generation, generate ~12,000 candidate structures, and perform stability-driven inverse design (e.g., filtering for formation energy < −1 eV/atom, validated via DFT on 23 relaxed structures with 73.91% success rate).",https://www.c2db.org/
dataset_use_db2277058279,paper_05892ac5c4a0,task_d57eb460fca2,dataset_dd93a325a6f4,89_Generative deep learning for predicting ultrahigh lattice thermal conductivity materials.pdf,Pickard's Carbon Allotrope Dataset (AIRSS-generated),Pickard's Carbon Allotrope Dataset (AIRSS-generated),"A dataset of 101,529 carbon periodic structures generated via ab initio random structure searching (AIRSS) at 10 GPa, containing unit cells with 6–24 atoms, all residing at local energy minima (i.e., locally stable). This dataset serves as the training source for the CDVAE generative model and provides the initial candidate pool for ultrahigh-κL screening; the authors use the lowest-energy 10% (randomly split 60/20/20) to train the model and subsequently generate 100,000 new candidates.",https://doi.org/10.24435/MATERIALSCLOUD:2020.0026/V1
dataset_use_49a751f51a2b,paper_05892ac5c4a0,task_d57eb460fca2,dataset_e13b63f7f963,89_Generative deep learning for predicting ultrahigh lattice thermal conductivity materials.pdf,GAP-2020 (Carbon subset),GAP-2020 (Carbon subset),"A curated subset of the GAP-2020 database containing diverse carbon configurations—including RSS crystalline, bulk crystalline, SACADA crystals, diamond, graphite, nanotubes, fullerenes, and amorphous forms—filtered to include only structures with energy < −4.5 eV/atom and force magnitudes < 30 eV/Å (5,445 total configurations). It is used to pre-train the Allegro ML interatomic potential and initialize the active learning pipeline for high-fidelity stability and κL prediction.",https://doi.org/10.1063/5.0007721
dataset_use_12782e7a7c4b,paper_05892ac5c4a0,task_d57eb460fca2,dataset_721335d5ed62,89_Generative deep learning for predicting ultrahigh lattice thermal conductivity materials.pdf,Samara Carbon Allotrope Database (SACADA),Samara Carbon Allotrope Database (SACADA),"A public repository of experimentally and computationally reported carbon allotropes, integrated into the GAP-2020 training set. It provides structurally diverse, validated carbon crystal references (e.g., known polymorphs beyond diamond) that enrich the pre-training data for the Allegro potential, enabling robust generalization across sp/sp²/sp³ bonding environments during structural optimization and κL evaluation.",https://sacada.org/
dataset_use_5a9620636a32,paper_ac9d04022740,task_a83024ec17f2,dataset_d55b16e3041b,92_Predicting symmetric structures of large crystals with GPU-based Ising machines.pdf,Materials Project,Materials Project (MP) database,"A public, web-accessible database containing experimentally validated and computationally derived crystal structures, along with their calculated properties (e.g., formation energies, stability above hull, relaxed geometries). In this paper, MP is used to obtain ground-truth reference structures (e.g., mp-11277, mp-1672, mp-31235, mp-755253, mp-1211008, mp-1106140, mp-6008, mp-1200292) for benchmarking CRYSIM’s predictions; it provides the target structures against which predicted configurations are matched using pymatgen’s StructureMatcher. It supports the core task of evaluating whether CRYSIM successfully discovers the known stable phase.",https://materialsproject.org
dataset_use_9cebd36e8569,paper_ac9d04022740,task_a83024ec17f2,dataset_3ab813321ec9,92_Predicting symmetric structures of large crystals with GPU-based Ising machines.pdf,CRYSIM random generation (RG) training dataset,CRYSIM random generation (RG) training dataset,"An author-curated dataset of 1000 initial crystal structures generated via the paper’s custom Random Generation (RG) algorithm, tailored to the input chemical composition and constrained by statistical bounds derived from the Materials Project. Each structure is encoded into a binary vector and paired with its M3GNet-predicted potential energy (without relaxation), forming the initial training set D = {(x_l, y_l) | l = 1,…,1000} for the Factorization Machine regressor. This dataset directly supports the task of learning an accurate, symmetry-informed surrogate energy model to guide Ising-based optimization.",None
dataset_use_9c49a0b59400,paper_79f00726593c,task_341d23e07bef,dataset_4697567fa539,93_Materials discovery acceleration by using conditional generative methodology.pdf,Alexand20 dataset,Alexand20 dataset,"A dataset of 175,000 stable and metastable materials calculated using PBEsol and SCAN functionals, used in this paper as the source for initializing the Markov Chain Monte Carlo (MCMC) sampling process in PODGen; it provides chemically plausible starting structures for conditional generation toward topological insulators.",https://doi.org/10.1038/s41597-022-01164-2
dataset_use_dbb7205ea03f,paper_79f00726593c,task_341d23e07bef,dataset_33067bc3cf17,93_Materials discovery acceleration by using conditional generative methodology.pdf,Materiae and TQC databases,Materiae and TQC databases,"Combined topological materials databases containing known topological insulators and crystalline insulators (e.g., from Zhang et al. Nature 2019 and Vergniory et al. Science 2022); used in this paper for duplicate checking during structure generation and as a reference distribution to assess elemental composition bias in generated candidates.",https://www.topologicalquantumchemistry.org/; https://materiae.iphy.ac.cn/
dataset_use_91374ee3475c,paper_79f00726593c,task_341d23e07bef,dataset_c090317d92a0,93_Materials discovery acceleration by using conditional generative methodology.pdf,Generated crystal dataset (PODGen output),Generated crystal dataset (PODGen output),"A curated set of 78,110 unique, MLFF-relaxed crystal structures generated by PODGen, including 19,324 classified as topological insulators or topological crystalline insulators; used to train and validate the topological classification model, screen for direct band gaps, and select candidates for first-principles validation and synthesizability assessment via SSW.",https://materialsgalaxy.iphy.ac.cn/materials; https://in.iphy.ac.cn/eln/link.html#/113/G9f5
dataset_use_705c4ed3d709,paper_0af37b7eaed1,task_96ff05a61f9f,dataset_365c107f1a7d,94_Experimentally validated inverse design of FeNiCrCoCu MPEAs and unlocking key insights with explainable AI.pdf,PSO-guided MD simulation dataset for FeNiCrCoCu MPEAs,PSO-guided MD simulation dataset for FeNiCrCoCu MPEAs,"A computationally generated dataset containing 19,728 MPEA compositions (59,184 atomistic structures) of FeNiCrCoCu, each with atomic fractions constrained between 5–35% per element. For each composition, molecular dynamics (MD) simulations using an embedded atom method (EAM) potential computed bulk modulus, elastic constants (C11, C12, C44), Young’s modulus, and unstable stacking fault energy (USFE). The dataset was enriched via Particle Swarm Optimization (PSO) to over-sample regions of high bulk modulus and USFE, enabling training of surrogate models for inverse design. It directly supports training the SEML model for USFE prediction and the 1D CNN model for bulk modulus prediction.",https://github.com/Deshmukh-Group/Code_For_XAI_MPEA.git
dataset_use_4a30a66a391f,paper_ad665b9b7638,task_731006d33abd,dataset_555702cff6b9,95_Networking autonomous material exploration systems through transfer learning.pdf,B2-structured ternary alloy dataset,B2-structured ternary alloy dataset,"A high-throughput DFT-calculated dataset containing magnetic moment (M), Curie temperature (Tc), and spin polarization (Sp) values for 16,908 ternary alloys with B2 crystal structure, composed of 38 elements (e.g., Fe, Co, Ni, Mn, Cr, Ti, V). This dataset serves as the shared candidate search space and ground-truth reference for training and validating ensemble neural network models (ENMs) and transfer learning models (TLMs) in all three autonomous systems (ASM, ASTc, ASSp); it supports property prediction, Bayesian optimization, model selection, and retrospective evaluation of generalization on unobserved materials.",https://doi.org/10.48505/nims.5364
